tweets,label
"Porque en #SanValentín el regalo perfecto no son flores ni chocolates, sino pizza de Papa John's. ❤️ ¡Celebra el amor con nuestra nuestra Pizza Corazón este fin de semana! 🍕
.
#PapaJohns #ValentinesDay #Pizza https://t.co/f0clS4cGJ0",0
@GamingWithNuke @PapaJohns @sarahgrape96 holy moly,0
@HaNlEtCm @dominos @dominos @PapaJohns,0
@elliediazz @PapaJohns Could have just gone to the bar like the rest of us,0
Spot the difference. @PapaJohns https://t.co/JxoXkUXmIF,0
@sarahgrape96 @PapaJohns Yesss we ate it all lol,1
@PapaJohns bring papa back he is the only one that can save you,0
shout out to @PapaJohns for refusing to make us a heat shaped pizza last night:-),0
@PapaJohns you guys used to be my fave. No mo’. Moving on. #PAPABLESS @h3h3productions,0
@RobbyJHughes @PapaJohns @papamurphys Homemade is ALWAYS better ☺️,1
"No hay peor servicio al cliente en el país que el de @PapaJohns_sv, ayer esperamos 20 minutos sentados en mesa en LGV y nadie se acercó a pedir la orden, ni si quiera a decir bienvenidos...",0
@rebeccasheperd @PapaJohns Of course he does how else did he eat those 40 pizzas,0
#papajohns pizza ad? 🤣🍕🍕🍕 #iwantpizza #snapchat https://t.co/OG7vz2p6rP,0
"A big thank you to @Chris_Stark @mrjakedwood and of course @scott_mills for buying me a pizza today. @Battersea_ boy bowser who won the award is thrilled!

@bbc5live 

@PapaJohns 

Excuse the mess, I have a 2 year old! https://t.co/1leEFc4znE",1
"I asked for the heart shaped pizza from  @PapaGinos to be delivered to my mom last night -This was the result 😅

Thoughts? @PapaJohns @dominos https://t.co/WJFVObQYIT",0
"Every year since having kids, wife and I get a heart shaped pizza for Valentine’s Day.

This year we got a @PapaJohns one and it was the grossest, most depressing pizza I’ve ever had. 

Back to making them ourselves or @papamurphys from now on.",-1
Honestly this deal almost made me break over on my diet...almost #pizza #brownies #papajohns #heartshapedpizza #valentinesday2020 #pizzaisthewaytomyheart https://t.co/EiefwxdzUh,1
this photo makes me want to barf lmao look how fucking oily it is? and you know the crust is gonna be a soggy mess from being soaked in so much grease. pretty sure i could get a better pizza from @papajohns for half the price AND make it vegan. also what are you using eggs for??? https://t.co/9YShmoP485,1
"Thank you @wedding_daniel, @DjMazeFaze5225, @jmeinert5, Austintown @PapaJohns, our parents, and all the other supporters who attend the St. Valentines Day Massacre last night. Through your continued support, the best will be developed here. #FeedTheNest",1
"Last night we ordered a pizza from @PapaJohns for the kids for V-Day. Placed the order online at 4:00, scheduled delivery for 6:45. Call @ 7:20 when we still haven’t seen it. Was told, “it’s only 30 minutes late, I wouldn’t sweat it.” 🙁",-1
@Rebels247 🤟 🤟,0
Hi @PapaJohns i’d like to file a complaint. I ordered a pizza over an hour ago from your Wanstead store. I've phoned up and my delivery had been noted down for collection online. Do you think its acceptable to deliver your customers cold food?,-1
@jenadvisesyou @jimmyjohns I hear you. Thankfully @PapaJohns #pizza is now available north of the border.,1
"“the pz i was selln ain’t @PapaJohns”

@MONTANAof300",0
I hope everyone has better luck getting someone to hear and react to their complaints @pizzahut I haven't had anyone respond to mine... I like @PapaJohns too!,1
@QveenofHeartz__ @PapaJohns Lmaooo,0
@PapaJohns BRING BACK PAPA,0
@Birdinals29 @StLouisBlues @PapaJohns_STL @Enterprise_Cntr they have them in the team stores. It’s @thenormalbrand collab with @StLouisBlues,0
@emylizzle @PapaJohns Should’ve wished for it to come fat at 11:11,0
manatee   maroon @PapaJohns,0
Oh and your driver forgot to give me my receipt. He also left his warmer bag on my porch. Smh. @PapaJohns,0
@SHAQ @PapaJohns you look like terry crews,0
@DCCelebrity @PapaJohns I vote no.,0
@ghoul_uk @Dominos_UK @PapaJohns How many times have I told you to convert to proper food??,1
@Impulseur227 @PapaJohns «La vie de Koura»,0
"🗣 | Ahead of Saturday afternoon's matchup with Newberry, get caught up on @LMUMBB by hearing HC @coachschertzlmu's thoughts this week on this Railsplitters on the Mic interview, sponsored by @PapaJohns 🏀⚒🎩

🎥 | https://t.co/Ca4yvZOh6S

#GoSplitters https://t.co/lTUwGNm3Ie",0
"Después de descubrir que más del 86% de sus clientes españoles prefieren pizza sin carne, la cadena de comida rápida @PapaJohns_ES lanza su primer menú de pizza vegana, ""Papa John’s Green"" 🌱🍕
Vía: @VegNews 
https://t.co/mHjwFecPv7
#pizza #veganpizza #meatless #vegandiet",-1
"Look at this... 👀 #pizza #papajohns #pizzadelivery #uakron #akronu #Akron @PapaJohns 
https://t.co/kk2J7CQrb1",0
@PapaJohns Really disappointed in the size. I paid $19.20 for this thing! It’s almost a personal pizza. https://t.co/4gAzqJL7PP,-1
MEASURE or bust. @PapaJohns,0
@PapaJohns I've sent you a DM about a complaint.,-1
three thank yous this week 1. To dominos for being an hour late with pizza for a birthday party and repeatedly lying 2. To the shop for ignoring me 3. To @Dominos_UK for ignoring my complaint too - at least your customer service is consistent @PapaJohns seeya in the future,-1
The @PapaJohns website and not grub hub. Honestly have never used grub hub before. But then he said “so I’ll be right back with that” (the store is 1.4 miles from my place) and the pizza was delivered at 4:10pm and well. It’s 3:29am and I still don’t have my drink..🙃,1
"Ah, leftover @PapaJohns. You love me, don’t you?",1
"Yesterday I ordered @PapaJohns for dinner since I had to work later. It got there in a pretty decent time. Probably like 10 mins later than suggested🤷‍♀️ then the delivery guy said “with grub hub we can’t see the orders till later so we forgot your drink”... however, I ordered on",1
@PapaJohnsUK @PapaJohns do you like my collection https://t.co/dOjfIQXCln,0
@PapaJohns I didn’t get my orange soda or my sauce with my delivery tonight. I wonder what @Wendys would think about this.,0
@PapaJohns I  had to cancel after 3 hours and your local manager getting rude when I called in really unacceptable tbh,-1
thank you @PapaJohns for being my valentines🥰 https://t.co/HQzoj6RXZy,0
Papadia will cure the coronavirus @PapaJohns,0
Yo @PapaJohns  wtf kinda heart pizza is this?! https://t.co/lCdWDWNoS6,-1
Yo @PapaJohns  it's been an hour and a half and I still don't have the food I ordered? Yall just closed. So now what do I do?,-1
@deepdisheats Ask @PapaJohns I’m sure that’s part of his daily ritual,1
"Pick up some 🍕🍕🍕 tomorrow!

With tonight's win, you can save 40% off any regular priced menu item @PapaJohns on Saturday!

Make sure to use code TIPSWIN! https://t.co/KW2NKdQDvL",1
@PapaJohns heart shape pizza 1 out of 100  either stop making them or have them made right,1
"@Impulseur227 @PapaJohns 🎧, comme je ne peux pas avoir une tranche maintenant, je vais écouter le son, allez ""la vie de lougah"" press play 😁",0
"@PapaJohns  This is what I got for your philly Steak pizza, just cheese! Really disappointed! Went directly to the garbage! #pizza #worstpizzaever https://t.co/wCAwKL8sbE",-1
@VidalIsaac1 @dominos @pizzahut @PapaJohns We’ve been partnered 🤗🤝,0
@PapaJohns why does it take 3 hours to deliver a pizza?,0
@babysbreathmgc @awsten @PapaJohns @vaprIive ey-,0
@PapaJohns first you guys fuck over Papa and now you’re using a fucking India call center to take orders for your locations. You guys are really shitting all over the good business model Papa John had in place. Stupid fucking move.,-1
Titties shot out ass fat  SHITTY tomato @PapaJohns,0
@PapaJohns where is my dang pizza bro,0
"Should I try this? Is it good? @PapaJohns
https://t.co/U3v6s7Tmyy",1
@PapaJohns please get rid of the #papadia . Got two and they were terrible. I want my money back! ASAP!,-1
❤️🍕 tradition still going strong. #HappyValentinesDay @PapaJohns https://t.co/O8eFt4BmPX,1
fix this @PapaJohns,0
"they said they were going to send me a free heart shaped pizza then an hour passed and they said the driver was halfway here, that was 3 hours ago @PapaJohns",1
First time I’ve ordered @PapaJohns in a long time and I live 6 mins from the store.  Just called and the delivery guy left 32 mins ago -  hmmmm 🍕,1
"@PapaJohns I tried to order pizza and sides from you tonight and my local Muncie, In. Wheeling made it too difficult.  I was told the chunks of chicken without bones(boneless wings) didn't exist, I've ordered them many time, but unless you call them poppers you can't get them.🤬",-1
@QveenofHeartz__ @PapaJohns You’re welcome ☺️.... papa johns y’all better do something about this!!!! 🤬,1
Apoyamos en Luis Cabrera y periférico a repartidor en moto de @PapaJohns accidentado https://t.co/iXenbEZm1j,0
"Happy Valentines Day my lovely friends ✨💕✨
Especially my BFF Sassy Queen 👑 @_marikachu_ 
Love you to infinity and beyond ✨🚀 💙🌎💚
#happyvalentinesday2020 #papajohns https://t.co/oMHytT8JNO",1
"@ajack_7 @PapaJohns oh stop it 😏 it wasn’t you, it was them. i really appreciate what you did for me ❤️ that doesn’t go unnoticed",0
I just had the nastiest pizza I’ve ever had In my life. @PapaJohns never again. 🤢🤮,0
@QveenofHeartz__ @PapaJohns 🤦🏽‍♂️,0
@_AJWhittle_ We do hope it was great!,1
"@PapaJohns question in the commercial “who should get credit for the papadia?” The answer is me, or @stevehudkins1 . And our boss in Toledo “invented” the garlic Parmesan sticks—you’re welcome 😉",1
@daniellecashat So glad you could be our Valentine! ❤️ 😊,1
Just had a @PapaJohns pizza and  it was sad to see how bad the quality is since I have worked there and since Papa John left (sorry was forced out). I may never buy pizza from there again. @dominos here I come,-1
Worst @PapaJohns experience ever.  Pepperoni pizza with no pepperoni.  Basically a massive order of cheese sticks #disappointed,-1
"A small pizza, 
A papadia
And... We need a 3rd item. 🤔
Call it the ""Shaq Snack Attack""
#PapaJohns @PapaJohns @SHAQ",-1
"@PapaJohns y’all are terrible. 
Terrible customer service",-1
"Pizza Review #31 papajohns Happy Valentine's Day. What better way to celebrate Valentine's Day then with a heart shaped pizza and Papa John's has just that. (Through February 16th, 2020 you can get a heart shaped… https://t.co/6AGZPu8QTl",1
@The_Nicktator We are sorry! Did you not receive an email?,-1
@asimoalex We are so sorry for the wait! We hope your order was delicious!,1
@bsumms_news @PapaJohns Thanks for sharing!,0
@PapaJohns line out the door tonight. Heart shaped pizzas were a hit! Maybe for St. Patrick's day you can make liver shaped pizzas. https://t.co/I7aUfJhirv,0
@xokree @PapaJohns Now I just need to recoup the delivery fee and tip at this point!,0
@PapaJohns I dm you guys,0
@xokree @PapaJohns They DM’d me ... the employee told me the manger told him to stop answering calls. The partial order was delivered minus the drink  around 3pm. I was at the store at 245 to get the pizza and drink since my Bf left work for the weekend at that point. I waited 40 mins for the pizza,-1
@NBAAllStar @PapaJohns @budlight #ValentinesDay #class #poise #love @TheKevRobertson https://t.co/rDZlwPUGaK,1
I’m hella mad at the pizza I got from @PapaJohns,-1
"@Tiffany03528709 @AlexKrallman @PapaJohns I think that this trend is smart because it allows companies who don’t sell traditional candy, cards, etc. to profit off of Valentine’s Day. I’ve seen heart shaped chicken platters from @ChickfilA and even heart shaped steaks from @Publix. #UABMKTG #ICMKTG",-1
@thaothun @krispykreme @dunkindonuts @PapaJohns 3) I agree that Valentine’s Day themed foods are fun and widely used in the food industry. I wonder if there are other ways restaurants could stick out by doing Valentine’s Day themed food. The first company to do it ‘different’ will be a sight to see. #NKU205 #ICMKTG,1
@bparizek @PapaJohns They must have been trying to cook the carbs out so you could stay on your KETO diet!,0
@CopywriterBob @substationii 2) I believe @ChickfilA is leading the way in romance marketing in the fast food restaurant industry! Their heart shaped food is unbeatable! Another leader in the food industry are pizza makers like @PapaJohns. #NKU205 #ICMKTG,1
My friend Jenni from work SENT ME A MF #HeartShapedPizza FROM @PapaJohns !!!!! I AM CRYING THIS IS THE SWEETEST THING 🥺🥺💞💞💞 https://t.co/Eyl3k1jbXE,0
"@damehova9 The Sandlot, Shawshank Redemption, Roadhouse 
Friday Night Lights, The office
Papa John's Pepperoni Pizza @papajohns, Raising Canes Chicken @Raising_Canes, and Bacon.",-1
I almost dropped my phone into the garlic sauce 👀 @PapaJohns,0
"Where is my pizza,,,, @PapaJohns pls give me my pizza",0
"@PapaJohns @Laughingpretty @PapaJohns Love UR response! But you broke my heart on #ValentinesDay
 ! I knew you were #cheating on me with another #pizza #lover.  I'll call my #BFF @dominos, @pizzahut, they'll take care of me &amp; they have my number! #onedaybreakup @tfb7771",1
"Hey @PapaJohns thank very much for the hour old pizza and blatant lie when you told me a new one was on the way, and then couldn’t get a hold of everyone.  Lifetime fan switching to dominos for sure 👍🏻👍🏻👍🏻",1
Some excited fans winning an @papajohnscanada pizza during tonight’s @mhc_rattlers men’s volleyball game. #rattlers #acacsport #papajohns @ Medicine Hat College https://t.co/T1nbjYjXuu,1
The one time I decided to go out on a whim and order @PapaJohns because the have a cute heart pizza.. They ruined my valentines surprise with a cold old ass pizza. 🥺💔 Best part is that I’ve been on hold for 18mins.,1
@PapaJohns shitty service from your store4235 pizza took almost 2 hours called to get update and getting hung up https://t.co/fpkh1uNtO7 it now on have to take my business somewhere else.Picture attached so I cant be called a liar.Let the store know we also appreciate cold pizza https://t.co/CBVGgJiKwR,-1
